id,category
13422,math
13423,cs
13424,math
13425,stat
13426,cs
13427,cs
13428,math
13429,math
13430,math
13431,cs
13432,physics
13433,physics
13434,math
13435,math
13436,physics
13437,stat
13438,stat
13439,physics
13440,physics
13441,physics
13442,math
13443,physics
13444,stat
13445,physics
13446,cs
13447,physics
13448,math
13449,stat
13450,stat
13451,cs
13452,physics
13453,math
13454,math
13455,math
13456,cs
13457,cs
13458,cs
13459,math
13460,stat
13461,cs
13462,physics
13463,physics
13464,math
13465,physics
13466,physics
13467,stat
13468,math
13469,math
13470,physics
13471,cs
13472,stat
13473,stat
13474,stat
13475,math
13476,math
13477,cs
13478,stat
13479,math
13480,cs
13481,math
13482,cs
13483,cs
13484,math
13485,stat
13486,math
13487,cs
13488,math
13489,physics
13490,math
13491,physics
13492,cs
13493,cs
13494,stat
13495,math
13496,math
13497,cs
13498,physics
13499,cs
13500,cs
13501,physics
13502,math
13503,cs
13504,cs
13505,stat
13506,cs
13507,cs
13508,math
13509,math
13510,cs
13511,math
13512,math
13513,cs
13514,physics
13515,stat
13516,stat
13517,math
13518,math
13519,stat
13520,stat
13521,stat
13522,cs
13523,stat
13524,cs
13525,stat
13526,math
13527,cs
13528,cs
13529,cs
13530,math
13531,cs
13532,cs
13533,physics
13534,physics
13535,physics
13536,cs
13537,math
13538,stat
13539,physics
13540,cs
13541,cs
13542,physics
13543,cs
13544,stat
13545,math
13546,stat
13547,physics
13548,physics
13549,cs
13550,stat
13551,math
13552,cs
13553,math
13554,math
13555,math
13556,math
13557,physics
13558,math
13559,stat
13560,cs
13561,stat
13562,physics
13563,cs
13564,math
13565,math
13566,cs
13567,physics
13568,stat
13569,cs
13570,stat
13571,physics
13572,stat
13573,cs
13574,cs
13575,physics
13576,cs
13577,cs
13578,cs
13579,cs
13580,physics
13581,math
13582,cs
13583,cs
13584,math
13585,cs
13586,math
13587,cs
13588,cs
13589,physics
13590,cs
13591,cs
13592,stat
13593,math
13594,cs
13595,stat
13596,cs
13597,cs
13598,cs
13599,math
13600,cs
13601,math
13602,stat
13603,math
13604,cs
13605,physics
13606,stat
13607,physics
13608,math
13609,physics
13610,math
13611,physics
13612,cs
13613,math
13614,physics
13615,cs
13616,physics
13617,cs
13618,cs
13619,cs
13620,math
13621,stat
13622,stat
13623,stat
13624,cs
13625,math
13626,cs
13627,physics
13628,stat
13629,stat
13630,stat
13631,stat
13632,stat
13633,stat
13634,physics
13635,stat
13636,physics
13637,math
13638,stat
13639,math
13640,math
13641,cs
13642,cs
13643,cs
13644,stat
13645,cs
13646,math
13647,stat
13648,stat
13649,stat
13650,stat
13651,math
13652,math
13653,physics
13654,physics
13655,cs
13656,math
13657,physics
13658,cs
13659,physics
13660,math
13661,math
13662,math
13663,cs
13664,cs
13665,cs
13666,cs
13667,cs
13668,cs
13669,cs
13670,math
13671,physics
13672,physics
13673,cs
13674,stat
13675,stat
13676,stat
13677,math
13678,cs
13679,cs
13680,stat
13681,cs
13682,stat
13683,physics
13684,math
13685,math
13686,math
13687,cs
13688,cs
13689,math
13690,math
13691,physics
13692,cs
13693,cs
13694,math
13695,cs
13696,physics
13697,math
13698,physics
13699,physics
13700,cs
13701,physics
13702,math
13703,physics
13704,math
13705,stat
13706,physics
13707,physics
13708,stat
13709,cs
13710,cs
13711,cs
13712,cs
13713,cs
13714,cs
13715,math
13716,math
13717,math
13718,cs
13719,cs
13720,physics
13721,cs
13722,cs
13723,math
13724,physics
13725,math
13726,math
13727,stat
13728,math
13729,stat
13730,math
13731,math
13732,cs
13733,cs
13734,stat
13735,math
13736,physics
13737,cs
13738,math
13739,cs
13740,stat
13741,math
13742,math
13743,stat
13744,math
13745,cs
13746,cs
13747,stat
13748,math
13749,physics
13750,math
13751,cs
13752,math
13753,cs
13754,stat
13755,math
13756,stat
13757,cs
13758,physics
13759,cs
13760,math
13761,math
13762,math
13763,cs
13764,math
13765,cs
13766,math
13767,cs
13768,cs
13769,cs
13770,physics
13771,cs
13772,physics
13773,cs
13774,stat
13775,physics
13776,cs
13777,cs
13778,cs
13779,math
13780,physics
13781,math
13782,math
13783,math
13784,physics
13785,cs
13786,math
13787,physics
13788,stat
13789,cs
13790,stat
13791,math
13792,physics
13793,physics
13794,cs
13795,math
13796,stat
13797,cs
13798,math
13799,physics
13800,physics
13801,cs
13802,cs
13803,cs
13804,cs
13805,math
13806,math
13807,math
13808,cs
13809,physics
13810,physics
13811,cs
13812,cs
13813,stat
13814,math
13815,stat
13816,stat
13817,physics
13818,math
13819,math
13820,physics
13821,stat
13822,physics
13823,physics
13824,physics
13825,physics
13826,stat
13827,stat
13828,stat
13829,cs
13830,cs
13831,math
13832,math
13833,cs
13834,cs
13835,cs
13836,cs
13837,physics
13838,cs
13839,cs
13840,stat
13841,stat
13842,cs
13843,physics
13844,cs
13845,cs
13846,cs
13847,cs
13848,stat
13849,math
13850,stat
13851,math
13852,physics
13853,math
13854,math
13855,cs
13856,stat
13857,cs
13858,math
13859,physics
13860,math
13861,physics
13862,stat
13863,math
13864,math
13865,cs
13866,stat
13867,math
13868,physics
13869,cs
13870,math
13871,cs
13872,math
13873,cs
13874,cs
13875,cs
13876,math
13877,math
13878,cs
13879,math
13880,math
13881,math
13882,math
13883,cs
13884,math
13885,math
13886,math
13887,math
13888,cs
13889,math
13890,stat
13891,physics
13892,math
13893,cs
13894,stat
13895,math
13896,physics
13897,physics
13898,physics
13899,cs
13900,stat
13901,stat
13902,cs
13903,cs
13904,physics
13905,math
13906,cs
13907,math
13908,stat
13909,stat
13910,math
13911,cs
13912,math
13913,math
13914,cs
13915,cs
13916,physics
13917,stat
13918,math
13919,math
13920,physics
13921,math
13922,cs
13923,math
13924,cs
13925,cs
13926,physics
13927,cs
13928,physics
13929,cs
13930,physics
13931,math
13932,stat
13933,cs
13934,cs
13935,math
13936,cs
13937,cs
13938,physics
13939,cs
13940,math
13941,math
13942,math
13943,stat
13944,math
13945,stat
13946,cs
13947,cs
13948,physics
13949,stat
13950,stat
13951,math
13952,cs
13953,stat
13954,math
13955,physics
13956,math
13957,math
13958,cs
13959,stat
13960,cs
13961,stat
13962,stat
13963,stat
13964,math
13965,cs
13966,stat
13967,cs
13968,math
13969,physics
13970,physics
13971,physics
13972,math
13973,physics
13974,math
13975,math
13976,math
13977,math
13978,math
13979,physics
13980,physics
13981,cs
13982,physics
13983,stat
13984,stat
13985,math
13986,physics
13987,math
13988,math
13989,math
13990,cs
13991,cs
13992,cs
13993,physics
13994,physics
13995,stat
13996,math
13997,math
13998,physics
13999,cs
14000,physics
14001,stat
14002,physics
14003,cs
14004,stat
14005,physics
14006,math
14007,stat
14008,cs
14009,cs
14010,stat
14011,cs
14012,cs
14013,cs
14014,math
14015,physics
14016,cs
14017,stat
14018,math
14019,cs
14020,cs
14021,physics
14022,math
14023,cs
14024,math
14025,stat
14026,physics
14027,math
14028,cs
14029,physics
14030,stat
14031,stat
14032,math
14033,physics
14034,cs
14035,math
14036,math
14037,physics
14038,cs
14039,math
14040,cs
14041,cs
14042,math
14043,math
14044,math
14045,stat
14046,math
14047,physics
14048,math
14049,stat
14050,cs
14051,physics
14052,math
14053,math
14054,stat
14055,physics
14056,physics
14057,cs
14058,cs
14059,physics
14060,physics
14061,physics
14062,math
14063,stat
14064,cs
14065,physics
14066,math
14067,stat
14068,math
14069,cs
14070,physics
14071,stat
14072,physics
14073,physics
14074,math
14075,math
14076,math
14077,cs
14078,cs
14079,physics
14080,cs
14081,stat
14082,cs
14083,math
14084,stat
14085,physics
14086,cs
14087,math
14088,cs
14089,cs
14090,math
14091,physics
14092,physics
14093,cs
14094,cs
14095,cs
14096,math
14097,cs
14098,cs
14099,math
14100,physics
14101,math
14102,stat
14103,stat
14104,math
14105,physics
14106,math
14107,physics
14108,math
14109,math
14110,physics
14111,math
14112,cs
14113,cs
14114,cs
14115,math
14116,math
14117,stat
14118,physics
14119,stat
14120,stat
14121,cs
14122,physics
14123,math
14124,stat
14125,cs
14126,cs
14127,cs
14128,stat
14129,physics
14130,cs
14131,math
14132,physics
14133,cs
14134,stat
14135,math
14136,cs
14137,math
14138,math
14139,stat
14140,cs
14141,physics
14142,physics
14143,math
14144,stat
14145,math
14146,stat
14147,stat
14148,cs
14149,math
14150,stat
14151,cs
14152,stat
14153,math
14154,cs
14155,math
14156,cs
14157,stat
14158,stat
14159,stat
14160,math
14161,stat
14162,math
14163,math
14164,physics
14165,cs
14166,stat
14167,math
14168,cs
14169,math
14170,math
14171,stat
14172,physics
14173,stat
14174,math
14175,stat
14176,math
14177,math
14178,cs
14179,math
14180,cs
14181,physics
14182,stat
14183,cs
14184,cs
14185,math
14186,math
14187,physics
14188,stat
14189,cs
14190,physics
14191,math
14192,math
14193,stat
14194,physics
14195,cs
14196,stat
14197,physics
14198,cs
14199,physics
14200,cs
14201,physics
14202,cs
14203,cs
14204,stat
14205,stat
14206,cs
14207,math
14208,math
14209,cs
14210,physics
14211,math
14212,cs
14213,math
14214,stat
14215,physics
14216,math
14217,math
14218,physics
14219,stat
14220,stat
14221,math
14222,math
14223,cs
14224,cs
14225,physics
14226,math
14227,math
14228,math
14229,math
14230,math
14231,cs
14232,cs
14233,physics
14234,math
14235,math
14236,math
14237,stat
14238,stat
14239,cs
14240,cs
14241,math
14242,stat
14243,cs
14244,math
14245,math
14246,math
14247,math
14248,math
14249,math
14250,stat
14251,math
14252,stat
14253,cs
14254,physics
14255,physics
14256,physics
14257,physics
14258,cs
14259,stat
14260,cs
14261,cs
14262,math
14263,cs
14264,stat
14265,stat
14266,stat
14267,stat
14268,cs
14269,math
14270,cs
14271,physics
14272,math
14273,math
14274,stat
14275,stat
14276,physics
14277,cs
14278,math
14279,physics
14280,stat
14281,math
14282,math
14283,physics
14284,physics
14285,cs
14286,cs
14287,cs
14288,cs
14289,physics
14290,stat
14291,cs
14292,math
14293,stat
14294,cs
14295,math
14296,stat
14297,stat
14298,cs
14299,stat
14300,cs
14301,physics
14302,physics
14303,physics
14304,math
14305,stat
14306,math
14307,cs
14308,cs
14309,cs
14310,physics
14311,physics
14312,cs
14313,cs
14314,math
14315,stat
14316,physics
14317,math
14318,stat
14319,physics
14320,math
14321,cs
14322,cs
14323,math
14324,physics
14325,math
14326,math
14327,cs
14328,math
14329,physics
14330,math
14331,stat
14332,math
14333,cs
14334,cs
14335,stat
14336,math
14337,stat
14338,stat
14339,math
14340,cs
14341,math
14342,stat
14343,physics
14344,cs
14345,stat
14346,math
14347,cs
14348,physics
14349,cs
14350,physics
14351,physics
14352,math
14353,physics
14354,physics
14355,cs
14356,cs
14357,cs
14358,stat
14359,math
14360,math
14361,stat
14362,math
14363,cs
14364,stat
14365,cs
14366,physics
14367,cs
14368,stat
14369,physics
14370,physics
14371,math
14372,cs
14373,stat
14374,math
14375,math
14376,cs
14377,cs
14378,math
14379,math
14380,stat
14381,math
14382,physics
14383,math
14384,math
14385,physics
14386,cs
14387,math
14388,stat
14389,physics
14390,stat
14391,stat
14392,math
14393,stat
14394,math
14395,math
14396,physics
14397,stat
14398,math
14399,cs
14400,stat
14401,stat
14402,math
14403,math
14404,cs
14405,cs
14406,math
14407,math
14408,physics
14409,stat
14410,math
14411,math
14412,stat
14413,stat
14414,cs
14415,cs
14416,math
14417,math
14418,physics
14419,stat
14420,cs
14421,stat
14422,math
14423,physics
14424,physics
14425,physics
14426,math
14427,physics
14428,cs
14429,math
14430,physics
14431,physics
14432,stat
14433,math
14434,stat
14435,physics
14436,math
14437,cs
14438,math
14439,physics
14440,cs
14441,math
14442,cs
14443,cs
14444,cs
14445,physics
14446,math
14447,stat
14448,math
14449,stat
14450,cs
14451,physics
14452,stat
14453,physics
14454,stat
14455,math
14456,cs
14457,cs
14458,cs
14459,stat
14460,stat
14461,cs
14462,math
14463,math
14464,math
14465,math
14466,physics
14467,cs
14468,cs
14469,cs
14470,cs
14471,cs
14472,physics
14473,stat
14474,math
14475,cs
14476,cs
14477,cs
14478,math
14479,stat
14480,math
14481,math
14482,stat
14483,math
14484,cs
14485,math
14486,math
14487,cs
14488,physics
14489,cs
14490,cs
14491,cs
14492,math
14493,cs
14494,cs
14495,math
14496,stat
14497,cs
14498,stat
14499,math
14500,math
14501,stat
14502,cs
14503,physics
14504,stat
14505,cs
14506,stat
14507,stat
14508,cs
14509,math
14510,cs
14511,physics
14512,math
14513,stat
14514,physics
14515,physics
14516,cs
14517,physics
14518,physics
14519,math
14520,math
14521,math
14522,math
14523,math
14524,stat
14525,math
14526,cs
14527,cs
14528,cs
14529,cs
14530,physics
14531,physics
14532,physics
14533,cs
14534,stat
14535,cs
14536,physics
14537,cs
14538,cs
14539,cs
14540,math
14541,cs
14542,cs
14543,math
14544,stat
14545,math
14546,physics
14547,stat
14548,stat
14549,cs
14550,math
14551,math
14552,math
14553,physics
14554,stat
14555,cs
14556,math
14557,cs
14558,cs
14559,physics
14560,stat
14561,physics
14562,cs
14563,physics
14564,cs
14565,cs
14566,math
14567,math
14568,stat
14569,math
14570,cs
14571,physics
14572,cs
14573,cs
14574,cs
14575,physics
14576,cs
14577,physics
14578,cs
14579,cs
14580,stat
14581,physics
14582,physics
14583,stat
14584,physics
14585,math
14586,physics
14587,math
14588,math
14589,stat
14590,physics
14591,cs
14592,math
14593,math
14594,stat
14595,math
14596,physics
14597,cs
14598,cs
14599,stat
14600,cs
14601,physics
14602,math
14603,cs
14604,cs
14605,math
14606,cs
14607,math
14608,cs
14609,stat
14610,math
14611,physics
14612,stat
14613,cs
14614,math
14615,math
14616,math
14617,cs
14618,math
14619,math
14620,cs
14621,math
14622,math
14623,cs
14624,math
14625,math
14626,stat
14627,math
14628,stat
14629,math
14630,cs
14631,cs
14632,math
14633,cs
14634,math
14635,math
14636,cs
14637,cs
14638,cs
14639,physics
14640,cs
14641,math
14642,stat
14643,stat
14644,stat
14645,math
14646,math
14647,physics
14648,physics
14649,cs
14650,cs
14651,math
14652,math
14653,stat
14654,math
14655,cs
14656,stat
14657,math
14658,math
14659,cs
14660,cs
14661,physics
14662,math
14663,cs
14664,math
14665,math
14666,stat
14667,math
14668,cs
14669,math
14670,cs
14671,stat
14672,cs
14673,stat
14674,math
14675,math
14676,stat
14677,math
14678,cs
14679,cs
14680,cs
14681,cs
14682,stat
14683,cs
14684,cs
14685,cs
14686,math
14687,cs
14688,physics
14689,physics
14690,cs
14691,physics
14692,math
14693,stat
14694,math
14695,physics
14696,cs
14697,cs
14698,cs
14699,cs
14700,stat
14701,cs
14702,math
14703,cs
14704,math
14705,math
14706,math
14707,math
14708,math
14709,physics
14710,math
14711,physics
14712,physics
14713,physics
14714,math
14715,math
14716,cs
14717,stat
14718,math
14719,cs
14720,cs
14721,cs
14722,math
14723,physics
14724,math
14725,physics
14726,math
14727,physics
